request_id,job_id,finish_reason,e2e_latency,num_prompt_tokens,num_generation_tokens,num_cached_tokens,prefix_cache_hit_rate,queued_time,prefill_time,inference_time,decode_time,max_tokens_param
chatcmpl-2d6d1f4da0284361b8f380c217dfe76e,7,stop,133.38860726356506,8577,497,96,0.011192724728926198,8.514407090842724e-05,7.592214978998527,133.32092306599952,125.728708087001,8192
chatcmpl-f48d61877bd84f6b93aebe354da7ec41,8,stop,134.06987404823303,12650,412,96,0.00758893280632411,21.846590135945007,16.34970188396983,109.8833491760306,93.53364729206078,8192
chatcmpl-8bcfc29f522a484daa16140caee45b3f,8,stop,140.1985330581665,2754,353,96,0.034858387799564274,62.37169695016928,5.24859353993088,75.88809756399132,70.63950402406044,8192
chatcmpl-3ba0a16edba741789eb5e8050dc4ab9c,7,stop,146.72481989860535,3917,436,96,0.024508552463620117,24.193579300073907,5.165879525942728,122.30370254511945,117.13782301917672,8192
chatcmpl-1cded42f252440cabc30dbad9cfa6744,8,stop,151.62198185920715,12958,388,96,0.007408550702268869,53.1508872481063,9.15834448998794,96.1342159199994,86.97587143001147,8192
chatcmpl-8a5b325f6d9548a6a3a34fd3deaae5cf,9,stop,160.96500825881958,2872,316,96,0.033426183844011144,97.93761194916442,9.786758319940418,61.592579485848546,51.80582116590813,8192
chatcmpl-345d86743340459496ba6fc8f8eeaf1d,8,stop,166.96964025497437,17761,492,96,0.005405101064129272,62.37165079708211,17.01465758890845,102.66148562380113,85.64682803489268,8192
chatcmpl-dab3ec944b924750b032f99b35a789eb,9,stop,177.23451590538025,6741,327,96,0.014241210502892745,97.93765685195103,5.286523354938254,77.86021091393195,72.5736875589937,8192
chatcmpl-5a88e416a1c74e87b4b024750614d970,9,stop,184.4422037601471,3987,305,96,0.024078254326561323,119.23962661391124,2.545946962898597,64.66389525006525,62.117948287166655,8192
chatcmpl-8082f3d9af744b5685c6ce0a29e14466,8,stop,186.6648588180542,17330,515,96,0.005539526832083093,73.55114554986358,18.153527260990813,111.17785791005008,93.02433064905927,8192
